Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,AgeGroup,AgeGroupCode,SuicideRate
2019,Papua New Guinea,PNG,Western Pacific,WPR,Female,FMLE,15-24 years,YEARS15-24,1.7
2019,Slovakia,SVK,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,1.7
2019,Lebanon,LBN,Eastern Mediterranean,EMR,Female,FMLE,55-64 years,YEARS55-64,1.71
2019,Malaysia,MYS,Western Pacific,WPR,Female,FMLE,25-34 years,YEARS25-34,1.71
2019,Nicaragua,NIC,Americas,AMR,Female,FMLE,45-54 years,YEARS45-54,1.71
2019,Zambia,ZMB,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.71
2019,St. Vincent and the Grenadines,VCT,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,1.72
2019,Azerbaijan,AZE,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,1.73
2019,Greece,GRC,Europe,EUR,Female,FMLE,25-34 years,YEARS25-34,1.73
2019,Ireland,IRL,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,1.73
2019,Cabo Verde,CPV,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.74
2019,Chad,TCD,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.74
2019,Latvia,LVA,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,1.74
2019,Peru,PER,Americas,AMR,Female,FMLE,25-34 years,YEARS25-34,1.74
2019,Turkey,TUR,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,1.74
2019,Bahamas,BHS,Americas,AMR,Female,FMLE,35-44 years,YEARS35-44,1.75
2019,Eritrea,ERI,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.75
2019,Mexico,MEX,Americas,AMR,Female,FMLE,45-54 years,YEARS45-54,1.75
2019,St. Lucia,LCA,Americas,AMR,Female,FMLE,25-34 years,YEARS25-34,1.75
2019,Armenia,ARM,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,1.76
2019,Jamaica,JAM,Americas,AMR,Female,FMLE,65-74 years,YEARS65-74,1.76
2019,Panama,PAN,Americas,AMR,Female,FMLE,55-64 years,YEARS55-64,1.76
2019,Angola,AGO,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,1.78
2019,Gabon,GAB,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,1.78
2019,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Female,FMLE,15-24 years,YEARS15-24,1.78
2019,El Salvador,SLV,Americas,AMR,Female,FMLE,35-44 years,YEARS35-44,1.79
2019,Mauritania,MRT,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,1.79
2019,Tunisia,TUN,Eastern Mediterranean,EMR,Female,FMLE,55-64 years,YEARS55-64,1.79
2019,St. Vincent and the Grenadines,VCT,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,1.8
2019,Tunisia,TUN,Eastern Mediterranean,EMR,Female,FMLE,45-54 years,YEARS45-54,1.8
2019,Liberia,LBR,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.81
2019,Algeria,DZA,Africa,AFR,Female,FMLE,65-74 years,YEARS65-74,1.82
2019,Peru,PER,Americas,AMR,Female,FMLE,65-74 years,YEARS65-74,1.82
2019,Nigeria,NGA,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,1.83
2019,Cote d'Ivoire,CIV,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.84
2019,Bangladesh,BGD,South-East Asia,SEAR,Female,FMLE,35-44 years,YEARS35-44,1.85
2019,Panama,PAN,Americas,AMR,Female,FMLE,75-84 years,YEARS75-84,1.85
2019,Algeria,DZA,Africa,AFR,Female,FMLE,45-54 years,YEARS45-54,1.86
2019,DR Congo,COD,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,1.86
2019,Mauritania,MRT,Africa,AFR,Female,FMLE,35-44 years,YEARS35-44,1.87
2019,Seychelles,SYC,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,1.87
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Female,FMLE,15-24 years,YEARS15-24,1.88
2019,Malaysia,MYS,Western Pacific,WPR,Female,FMLE,35-44 years,YEARS35-44,1.88
2019,Qatar,QAT,Eastern Mediterranean,EMR,Female,FMLE,15-24 years,YEARS15-24,1.88
2019,Albania,ALB,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,1.89
2019,Albania,ALB,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,1.89
2019,Honduras,HND,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,1.89
2019,Slovakia,SVK,Europe,EUR,Female,FMLE,25-34 years,YEARS25-34,1.89
2019,Cyprus,CYP,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,1.91
2019,Dominican Republic,DOM,Americas,AMR,Female,FMLE,35-44 years,YEARS35-44,1.91
2019,Honduras,HND,Americas,AMR,Female,FMLE,45-54 years,YEARS45-54,1.92
2019,Honduras,HND,Americas,AMR,Female,FMLE,55-64 years,YEARS55-64,1.92
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Female,FMLE,75-84 years,YEARS75-84,1.92
2019,Cuba,CUB,Americas,AMR,Female,FMLE,15-24 years,YEARS15-24,1.94
2019,Brunei Darussalam,BRN,Western Pacific,WPR,Female,FMLE,25-34 years,YEARS25-34,1.95
2019,Ethiopia,ETH,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,1.95
2019,Madagascar,MDG,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.95
2019,Papua New Guinea,PNG,Western Pacific,WPR,Female,FMLE,25-34 years,YEARS25-34,1.95
2019,France,FRA,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,1.96
2019,Uganda,UGA,Africa,AFR,Female,FMLE,35-44 years,YEARS35-44,1.96
2019,Niger,NER,Africa,AFR,Female,FMLE,15-24 years,YEARS15-24,1.97
2019,Sao Tome and Principe,STP,Africa,AFR,Female,FMLE,45-54 years,YEARS45-54,1.97
2019,Bhutan,BTN,South-East Asia,SEAR,Female,FMLE,25-34 years,YEARS25-34,1.98
2019,Philippines,PHL,Western Pacific,WPR,Both sexes,BTSX,15-24 years,YEARS15-24,1.98
2019,Yemen,YEM,Eastern Mediterranean,EMR,Both sexes,BTSX,45-54 years,YEARS45-54,10.0
2019,Angola,AGO,Africa,AFR,Male,MLE,25-34 years,YEARS25-34,10.01
2019,Costa Rica,CRI,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,10.01
2019,Latvia,LVA,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,10.01
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.01
2019,Slovenia,SVN,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,10.01
2019,Turkmenistan,TKM,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,10.01
2019,Belarus,BLR,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.02
2019,Syria,SYR,Eastern Mediterranean,EMR,Male,MLE,85+ years,YEARS85PLUS,10.02
2019,Guyana,GUY,Americas,AMR,Female,FMLE,65-74 years,YEARS65-74,10.03
2019,Mexico,MEX,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,10.03
2019,Switzerland,CHE,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,10.03
2019,Cabo Verde,CPV,Africa,AFR,Both sexes,BTSX,25-34 years,YEARS25-34,10.04
2019,Nicaragua,NIC,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,10.04
2019,Paraguay,PRY,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,10.04
2019,Portugal,PRT,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.04
2019,Germany,DEU,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.05
2019,Bolivia,BOL,Americas,AMR,Both sexes,BTSX,45-54 years,YEARS45-54,10.06
2019,Romania,ROU,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.06
2019,Laos,LAO,Western Pacific,WPR,Male,MLE,15-24 years,YEARS15-24,10.07
2019,Croatia,HRV,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,10.08
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,35-44 years,YEARS35-44,10.08
2019,Serbia,SRB,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.08
2019,Denmark,DNK,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.11
2019,Chile,CHL,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,10.12
2019,Mexico,MEX,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,10.13
2019,Cyprus,CYP,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,10.14
2019,Uzbekistan,UZB,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,10.14
2019,Australia,AUS,Western Pacific,WPR,Female,FMLE,45-54 years,YEARS45-54,10.15
2019,Turkmenistan,TKM,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,10.15
2019,Chad,TCD,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,10.17
2019,Cuba,CUB,Americas,AMR,Female,FMLE,55-64 years,YEARS55-64,10.17
2019,Morocco,MAR,Eastern Mediterranean,EMR,Both sexes,BTSX,45-54 years,YEARS45-54,10.17
2019,Belgium,BEL,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,10.18
2019,Bulgaria,BGR,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.18
2019,Thailand,THA,South-East Asia,SEAR,Female,FMLE,85+ years,YEARS85PLUS,10.21
2019,Trinidad and Tobago,TTO,Americas,AMR,Both sexes,BTSX,45-54 years,YEARS45-54,10.21
2019,Bangladesh,BGD,South-East Asia,SEAR,Male,MLE,65-74 years,YEARS65-74,10.22
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,10.22
2019,France,FRA,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,10.22
2019,Malaysia,MYS,Western Pacific,WPR,Male,MLE,35-44 years,YEARS35-44,10.22
2019,St. Lucia,LCA,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.22
2019,Tonga,TON,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,10.22
2019,Georgia,GEO,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.24
2019,Laos,LAO,Western Pacific,WPR,Male,MLE,35-44 years,YEARS35-44,10.24
2019,Spain,ESP,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,10.24
2019,Croatia,HRV,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.26
2019,Iran,IRN,Eastern Mediterranean,EMR,Male,MLE,35-44 years,YEARS35-44,10.26
2019,Spain,ESP,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,10.26
2019,Bangladesh,BGD,South-East Asia,SEAR,Both sexes,BTSX,75-84 years,YEARS75-84,10.27
2019,Qatar,QAT,Eastern Mediterranean,EMR,Both sexes,BTSX,75-84 years,YEARS75-84,10.27
2019,Libya,LBY,Eastern Mediterranean,EMR,Male,MLE,35-44 years,YEARS35-44,10.28
2019,Equatorial Guinea,GNQ,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,10.3
2019,Spain,ESP,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,10.3
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,25-34 years,YEARS25-34,10.31
2019,Spain,ESP,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,10.31
2019,Iceland,ISL,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,10.33
2019,Norway,NOR,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,10.33
2019,Papua New Guinea,PNG,Western Pacific,WPR,Male,MLE,65-74 years,YEARS65-74,10.33
2019,Seychelles,SYC,Africa,AFR,Both sexes,BTSX,55-64 years,YEARS55-64,10.34
2019,United Kingdom,GBR,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,10.34
2019,Yemen,YEM,Eastern Mediterranean,EMR,Female,FMLE,85+ years,YEARS85PLUS,10.35
2019,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,55-64 years,YEARS55-64,10.36
2019,Laos,LAO,Western Pacific,WPR,Male,MLE,45-54 years,YEARS45-54,10.36
2019,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,45-54 years,YEARS45-54,10.36
2019,Seychelles,SYC,Africa,AFR,Both sexes,BTSX,45-54 years,YEARS45-54,10.37
2019,Iraq,IRQ,Eastern Mediterranean,EMR,Both sexes,BTSX,75-84 years,YEARS75-84,10.38
2019,Malta,MLT,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,10.38
2019,Norway,NOR,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.38
2019,Serbia,SRB,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.39
2019,Uruguay,URY,Americas,AMR,Female,FMLE,35-44 years,YEARS35-44,10.39
2019,Vanuatu,VUT,Western Pacific,WPR,Female,FMLE,25-34 years,YEARS25-34,10.39
2019,Azerbaijan,AZE,Europe,EUR,Both sexes,BTSX,75-84 years,YEARS75-84,10.4
2019,Sierra Leone,SLE,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,10.41
2019,Brazil,BRA,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,10.42
2019,Samoa,WSM,Western Pacific,WPR,Female,FMLE,55-64 years,YEARS55-64,10.42
2019,Cameroon,CMR,Africa,AFR,Female,FMLE,45-54 years,YEARS45-54,10.44
2019,Fiji,FJI,Western Pacific,WPR,Both sexes,BTSX,35-44 years,YEARS35-44,10.45
2019,Kazakhstan,KAZ,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,10.45
2019,Morocco,MAR,Eastern Mediterranean,EMR,Male,MLE,15-24 years,YEARS15-24,10.45
2019,Uruguay,URY,Americas,AMR,Female,FMLE,25-34 years,YEARS25-34,10.45
2019,Macedonia,MKD,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.47
2019,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.47
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Male,MLE,35-44 years,YEARS35-44,10.48
2019,Argentina,ARG,Americas,AMR,Both sexes,BTSX,55-64 years,YEARS55-64,10.48
2019,Seychelles,SYC,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,10.48
2019,Mauritania,MRT,Africa,AFR,Female,FMLE,55-64 years,YEARS55-64,10.49
2019,Canada,CAN,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,10.51
2019,Netherlands,NLD,Europe,EUR,Both sexes,BTSX,25-34 years,YEARS25-34,10.51
2019,Costa Rica,CRI,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.52
2019,Ecuador,ECU,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,10.52
2019,Malaysia,MYS,Western Pacific,WPR,Both sexes,BTSX,55-64 years,YEARS55-64,10.52
2019,Trinidad and Tobago,TTO,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.52
2019,Belize,BLZ,Americas,AMR,Both sexes,BTSX,55-64 years,YEARS55-64,10.53
2019,Ecuador,ECU,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,10.53
2019,Grenada,GRD,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,10.53
2019,Latvia,LVA,Europe,EUR,Female,FMLE,85+ years,YEARS85PLUS,10.53
2019,Montenegro,MNE,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.53
2019,Ecuador,ECU,Americas,AMR,Both sexes,BTSX,75-84 years,YEARS75-84,10.55
2019,Netherlands,NLD,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,10.55
2019,Bulgaria,BGR,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,10.57
2019,Georgia,GEO,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,10.57
2019,Belarus,BLR,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,10.59
2019,Cyprus,CYP,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,10.61
2019,Costa Rica,CRI,Americas,AMR,Both sexes,BTSX,55-64 years,YEARS55-64,10.62
2019,Eritrea,ERI,Africa,AFR,Both sexes,BTSX,25-34 years,YEARS25-34,10.62
2019,Japan,JPN,Western Pacific,WPR,Female,FMLE,55-64 years,YEARS55-64,10.64
2019,Sudan,SDN,Eastern Mediterranean,EMR,Male,MLE,75-84 years,YEARS75-84,10.65
2019,Libya,LBY,Eastern Mediterranean,EMR,Both sexes,BTSX,85+ years,YEARS85PLUS,10.66
2019,Eswatini,SWZ,Africa,AFR,Female,FMLE,45-54 years,YEARS45-54,10.67
2019,Malta,MLT,Europe,EUR,Male,MLE,25-34 years,YEARS25-34,10.67
2019,Mexico,MEX,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,10.67
2019,Singapore,SGP,Western Pacific,WPR,Female,FMLE,65-74 years,YEARS65-74,10.69
2019,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,65-74 years,YEARS65-74,10.7
2019,Malaysia,MYS,Western Pacific,WPR,Male,MLE,25-34 years,YEARS25-34,10.7
2019,Malta,MLT,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.7
2019,Chile,CHL,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,10.71
2019,Bosnia and Herzegovina,BIH,Europe,EUR,Both sexes,BTSX,35-44 years,YEARS35-44,10.72
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Both sexes,BTSX,65-74 years,YEARS65-74,10.73
2019,Sao Tome and Principe,STP,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,10.73
2019,Timor-Leste,TLS,South-East Asia,SEAR,Both sexes,BTSX,65-74 years,YEARS65-74,10.74
2019,Uzbekistan,UZB,Europe,EUR,Both sexes,BTSX,45-54 years,YEARS45-54,10.74
2019,Egypt,EGY,Eastern Mediterranean,EMR,Both sexes,BTSX,85+ years,YEARS85PLUS,10.75
2019,Peru,PER,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,10.75
2019,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Female,FMLE,45-54 years,YEARS45-54,10.76
2019,Morocco,MAR,Eastern Mediterranean,EMR,Both sexes,BTSX,55-64 years,YEARS55-64,10.76
2019,Haiti,HTI,Americas,AMR,Female,FMLE,85+ years,YEARS85PLUS,10.77
2019,Cambodia,KHM,Western Pacific,WPR,Male,MLE,45-54 years,YEARS45-54,10.79
2019,Sweden,SWE,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,10.79
2019,Algeria,DZA,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,10.8
2019,Turkmenistan,TKM,Europe,EUR,Male,MLE,15-24 years,YEARS15-24,10.8
2019,Kyrgyz Republic,KGZ,Europe,EUR,Female,FMLE,75-84 years,YEARS75-84,10.82
2019,New Zealand,NZL,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,10.83
2019,Uganda,UGA,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,10.83
2019,Albania,ALB,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,10.84
2019,Botswana,BWA,Africa,AFR,Both sexes,BTSX,15-24 years,YEARS15-24,10.84
2019,Denmark,DNK,Europe,EUR,Female,FMLE,55-64 years,YEARS55-64,10.84
2019,Niger,NER,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,10.84
2019,Costa Rica,CRI,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,10.85
2019,Equatorial Guinea,GNQ,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,10.85
2019,Netherlands,NLD,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.85
2019,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,35-44 years,YEARS35-44,10.85
2019,Brunei Darussalam,BRN,Western Pacific,WPR,Male,MLE,25-34 years,YEARS25-34,10.86
2019,Suriname,SUR,Americas,AMR,Female,FMLE,35-44 years,YEARS35-44,10.87
2019,Russia,RUS,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.89
2019,Comoros,COM,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,10.9
2019,Malta,MLT,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,10.9
2019,Honduras,HND,Americas,AMR,Both sexes,BTSX,75-84 years,YEARS75-84,10.91
2019,United Kingdom,GBR,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,10.91
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Male,MLE,25-34 years,YEARS25-34,10.92
2019,Azerbaijan,AZE,Europe,EUR,Male,MLE,65-74 years,YEARS65-74,10.93
2019,Morocco,MAR,Eastern Mediterranean,EMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.93
2019,Iran,IRN,Eastern Mediterranean,EMR,Male,MLE,15-24 years,YEARS15-24,10.94
2019,Bulgaria,BGR,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,10.96
2019,Italy,ITA,Europe,EUR,Male,MLE,45-54 years,YEARS45-54,10.96
2019,Japan,JPN,Western Pacific,WPR,Female,FMLE,85+ years,YEARS85PLUS,10.96
2019,Pakistan,PAK,Eastern Mediterranean,EMR,Both sexes,BTSX,45-54 years,YEARS45-54,10.97
2019,Switzerland,CHE,Europe,EUR,Female,FMLE,45-54 years,YEARS45-54,10.97
2019,El Salvador,SLV,Americas,AMR,Both sexes,BTSX,35-44 years,YEARS35-44,10.98
2019,Sweden,SWE,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,10.98
2019,Macedonia,MKD,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,10.99
2019,Guyana,GUY,Americas,AMR,Male,MLE,65-74 years,YEARS65-74,100.2
2019,Cameroon,CMR,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,100.7
2019,Madagascar,MDG,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,100.9
2019,Liberia,LBR,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,101.3
2019,Slovenia,SVN,Europe,EUR,Male,MLE,85+ years,YEARS85PLUS,102.4
2019,Comoros,COM,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,102.7
2019,Eswatini,SWZ,Africa,AFR,Male,MLE,65-74 years,YEARS65-74,104.3
2019,Zimbabwe,ZWE,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,105.0
2019,Eswatini,SWZ,Africa,AFR,Both sexes,BTSX,85+ years,YEARS85PLUS,105.8
2019,Guyana,GUY,Americas,AMR,Male,MLE,35-44 years,YEARS35-44,105.8
2019,Guyana,GUY,Americas,AMR,Male,MLE,75-84 years,YEARS75-84,106.3
2019,Cuba,CUB,Americas,AMR,Male,MLE,85+ years,YEARS85PLUS,106.4
2019,South Africa,ZAF,Africa,AFR,Male,MLE,85+ years,YEARS85PLUS,106.6
2019,Guinea,GIN,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,106.9
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,65-74 years,YEARS65-74,107.1
2019,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,75-84 years,YEARS75-84,107.5
2019,Niger,NER,Africa,AFR,Female,FMLE,85+ years,YEARS85PLUS,108.9
2019,Togo,TGO,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,108.9
2019,Kenya,KEN,Africa,AFR,Male,MLE,75-84 years,YEARS75-84,109.6
2019,St. Lucia,LCA,Americas,AMR,Both sexes,BTSX,55-64 years,YEARS55-64,11.0
2019,Costa Rica,CRI,Americas,AMR,Both sexes,BTSX,15-24 years,YEARS15-24,11.01
2019,Finland,FIN,Europe,EUR,Female,FMLE,15-24 years,YEARS15-24,11.01
2019,Japan,JPN,Western Pacific,WPR,Female,FMLE,65-74 years,YEARS65-74,11.02
2019,Argentina,ARG,Americas,AMR,Both sexes,BTSX,65-74 years,YEARS65-74,11.03
2019,Sweden,SWE,Europe,EUR,Female,FMLE,25-34 years,YEARS25-34,11.05
2019,Vietnam,VNM,Western Pacific,WPR,Male,MLE,25-34 years,YEARS25-34,11.05
2019,Canada,CAN,Americas,AMR,Both sexes,BTSX,15-24 years,YEARS15-24,11.06
2019,Afghanistan,AFG,Eastern Mediterranean,EMR,Female,FMLE,45-54 years,YEARS45-54,11.07
2019,India,IND,South-East Asia,SEAR,Male,MLE,15-24 years,YEARS15-24,11.07
2019,United States,USA,Americas,AMR,Female,FMLE,45-54 years,YEARS45-54,11.07
2019,Belgium,BEL,Europe,EUR,Female,FMLE,35-44 years,YEARS35-44,11.08
2019,Fiji,FJI,Western Pacific,WPR,Female,FMLE,75-84 years,YEARS75-84,11.08
2019,Laos,LAO,Western Pacific,WPR,Both sexes,BTSX,75-84 years,YEARS75-84,11.09
2019,Rwanda,RWA,Africa,AFR,Male,MLE,35-44 years,YEARS35-44,11.09
2019,United States,USA,Americas,AMR,Female,FMLE,55-64 years,YEARS55-64,11.11
2019,Albania,ALB,Europe,EUR,Male,MLE,75-84 years,YEARS75-84,11.12
2019,Israel,ISR,Europe,EUR,Male,MLE,35-44 years,YEARS35-44,11.12
2019,North Korea,PRK,South-East Asia,SEAR,Both sexes,BTSX,45-54 years,YEARS45-54,11.13
2019,Tunisia,TUN,Eastern Mediterranean,EMR,Male,MLE,75-84 years,YEARS75-84,11.13
2019,Argentina,ARG,Americas,AMR,Both sexes,BTSX,25-34 years,YEARS25-34,11.14
2019,Russia,RUS,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,11.14
2019,Tajikistan,TJK,Europe,EUR,Male,MLE,55-64 years,YEARS55-64,11.14
2019,United Kingdom,GBR,Europe,EUR,Both sexes,BTSX,55-64 years,YEARS55-64,11.15
2019,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,25-34 years,YEARS25-34,11.16
2019,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,15-24 years,YEARS15-24,11.16
2019,Benin,BEN,Africa,AFR,Both sexes,BTSX,35-44 years,YEARS35-44,11.17
2019,Yemen,YEM,Eastern Mediterranean,EMR,Both sexes,BTSX,35-44 years,YEARS35-44,11.18
2019,Chile,CHL,Americas,AMR,Male,MLE,15-24 years,YEARS15-24,11.19
2019,Dominican Republic,DOM,Americas,AMR,Male,MLE,45-54 years,YEARS45-54,11.23
2019,Morocco,MAR,Eastern Mediterranean,EMR,Male,MLE,25-34 years,YEARS25-34,11.24
2019,Bahamas,BHS,Americas,AMR,Both sexes,BTSX,85+ years,YEARS85PLUS,11.26
2019,Djibouti,DJI,Eastern Mediterranean,EMR,Female,FMLE,45-54 years,YEARS45-54,11.26
2019,Iceland,ISL,Europe,EUR,Female,FMLE,65-74 years,YEARS65-74,11.26
2019,Nepal,NPL,South-East Asia,SEAR,Both sexes,BTSX,15-24 years,YEARS15-24,11.26
2019,Equatorial Guinea,GNQ,Africa,AFR,Female,FMLE,25-34 years,YEARS25-34,11.31
2019,Guatemala,GTM,Americas,AMR,Both sexes,BTSX,15-24 years,YEARS15-24,11.32
2019,Lithuania,LTU,Europe,EUR,Female,FMLE,55-64 years,YEARS55-64,11.32
2019,Kyrgyz Republic,KGZ,Europe,EUR,Both sexes,BTSX,65-74 years,YEARS65-74,11.34
2019,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Male,MLE,45-54 years,YEARS45-54,11.34
2019,Haiti,HTI,Americas,AMR,Female,FMLE,15-24 years,YEARS15-24,11.35
