Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,SuicideRate,SuicideRateLower,SuicideRateUpper
2015,Belize,BLZ,Americas,AMR,Male,MLE,12.18,9.22,15.73
2015,North Korea,PRK,South-East Asia,SEAR,Male,MLE,12.22,6.92,21.13
2015,DR Congo,COD,Africa,AFR,Both sexes,BTSX,12.27,7.49,19.13
2015,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,12.46,7.47,19.65
2015,El Salvador,SLV,Americas,AMR,Male,MLE,12.47,8.61,17.5
2015,South Korea,KOR,Western Pacific,WPR,Female,FMLE,12.52,10.99,14.14
2015,Portugal,PRT,Europe,EUR,Male,MLE,12.54,10.57,14.68
2015,Malawi,MWI,Africa,AFR,Both sexes,BTSX,12.59,8.08,18.69
2015,Netherlands,NLD,Europe,EUR,Male,MLE,12.66,11.08,14.33
2015,Burundi,BDI,Africa,AFR,Both sexes,BTSX,12.75,7.6,20.57
2015,United States,USA,Americas,AMR,Both sexes,BTSX,12.86,12.33,16.05
2015,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Female,FMLE,12.87,5.91,21.42
2015,India,IND,South-East Asia,SEAR,Both sexes,BTSX,12.92,9.79,15.31
2015,Guinea,GIN,Africa,AFR,Both sexes,BTSX,12.99,7.13,21.48
2015,Sweden,SWE,Europe,EUR,Both sexes,BTSX,13.02,11.52,14.61
2015,Luxembourg,LUX,Europe,EUR,Male,MLE,13.03,10.23,16.38
2015,Guinea-Bissau,GNB,Africa,AFR,Both sexes,BTSX,13.08,7.37,21.24
2015,Poland,POL,Europe,EUR,Both sexes,BTSX,13.15,12.44,13.97
2015,Iceland,ISL,Europe,EUR,Both sexes,BTSX,13.17,10.52,16.17
2015,Uzbekistan,UZB,Europe,EUR,Male,MLE,13.21,11.13,15.43
2015,Angola,AGO,Africa,AFR,Both sexes,BTSX,13.27,8.28,20.11
2015,Estonia,EST,Europe,EUR,Both sexes,BTSX,13.36,10.65,16.4
2015,Benin,BEN,Africa,AFR,Both sexes,BTSX,13.38,8.04,21.24
2015,Argentina,ARG,Americas,AMR,Male,MLE,13.51,11.42,22.37
2015,Germany,DEU,Europe,EUR,Male,MLE,13.53,11.82,15.33
2015,Bosnia and Herzegovina,BIH,Europe,EUR,Male,MLE,13.57,8.57,17.66
2015,Tanzania,TZA,Africa,AFR,Male,MLE,13.64,8.7,20.41
2015,Ecuador,ECU,Americas,AMR,Male,MLE,13.67,7.16,17.51
2015,Moldova,MDA,Europe,EUR,Both sexes,BTSX,13.68,11.55,16.08
2015,Seychelles,SYC,Africa,AFR,Male,MLE,13.78,9.32,19.1
2015,Ireland,IRL,Europe,EUR,Male,MLE,13.84,11.8,16.12
2015,Madagascar,MDG,Africa,AFR,Male,MLE,13.9,8.44,21.79
2015,Norway,NOR,Europe,EUR,Male,MLE,13.93,12.93,15.03
2015,Fiji,FJI,Western Pacific,WPR,Male,MLE,13.93,9.2,19.75
2015,Chad,TCD,Africa,AFR,Both sexes,BTSX,13.97,8.11,22.73
2015,Sierra Leone,SLE,Africa,AFR,Male,MLE,14.09,7.67,23.61
2015,Gambia,GMB,Africa,AFR,Male,MLE,14.12,7.03,24.99
2015,Belgium,BEL,Europe,EUR,Both sexes,BTSX,14.41,12.57,16.38
2015,Niger,NER,Africa,AFR,Male,MLE,14.46,7.19,25.98
2015,St. Lucia,LCA,Americas,AMR,Male,MLE,14.5,10.68,19.14
2015,Hungary,HUN,Europe,EUR,Both sexes,BTSX,14.6,12.68,16.69
2015,Sri Lanka,LKA,South-East Asia,SEAR,Both sexes,BTSX,14.7,10.41,23.75
2015,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,14.75,12.25,17.59
2015,Pakistan,PAK,Eastern Mediterranean,EMR,Male,MLE,14.77,6.26,27.95
2015,India,IND,South-East Asia,SEAR,Male,MLE,14.78,10.31,17.51
2015,Chile,CHL,Americas,AMR,Male,MLE,14.84,12.95,27.64
2015,Japan,JPN,Western Pacific,WPR,Both sexes,BTSX,14.89,14.29,18.11
2015,Samoa,WSM,Western Pacific,WPR,Both sexes,BTSX,14.94,8.31,23.79
2015,Ethiopia,ETH,Africa,AFR,Male,MLE,14.95,10.66,21.2
2015,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,15.02,10.43,21.1
2015,Somalia,SOM,Eastern Mediterranean,EMR,Both sexes,BTSX,15.03,7.13,26.9
2015,Switzerland,CHE,Europe,EUR,Male,MLE,15.17,13.12,17.35
2015,Gabon,GAB,Africa,AFR,Both sexes,BTSX,15.17,8.89,24.3
2015,Rwanda,RWA,Africa,AFR,Male,MLE,15.24,8.98,24.92
2015,Haiti,HTI,Americas,AMR,Male,MLE,15.33,7.46,25.43
2015,Equatorial Guinea,GNQ,Africa,AFR,Both sexes,BTSX,15.33,8.04,27.85
2015,Burkina Faso,BFA,Africa,AFR,Both sexes,BTSX,15.44,9.45,23.74
2015,Guyana,GUY,Americas,AMR,Female,FMLE,15.85,10.67,22.48
2015,Georgia,GEO,Europe,EUR,Male,MLE,15.88,12.11,20.28
2015,Romania,ROU,Europe,EUR,Male,MLE,16.01,13.92,18.31
2015,Djibouti,DJI,Eastern Mediterranean,EMR,Male,MLE,16.2,7.82,29.33
2015,Namibia,NAM,Africa,AFR,Both sexes,BTSX,16.29,9.35,26.97
2015,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,16.35,11.69,22.35
2015,New Zealand,NZL,Western Pacific,WPR,Male,MLE,16.37,14.33,18.62
2015,Canada,CAN,Americas,AMR,Male,MLE,16.42,14.29,18.68
2015,Uruguay,URY,Americas,AMR,Both sexes,BTSX,16.66,14.03,19.51
2015,Togo,TGO,Africa,AFR,Both sexes,BTSX,16.69,9.91,26.04
2015,Cabo Verde,CPV,Africa,AFR,Both sexes,BTSX,16.73,10.54,23.94
2015,Cameroon,CMR,Africa,AFR,Both sexes,BTSX,17.09,10.03,27.01
2015,Cuba,CUB,Americas,AMR,Male,MLE,17.09,14.69,19.71
2015,Latvia,LVA,Europe,EUR,Both sexes,BTSX,17.14,14.07,20.6
2015,Zambia,ZMB,Africa,AFR,Both sexes,BTSX,17.26,10.82,26.03
2015,Kenya,KEN,Africa,AFR,Male,MLE,17.4,12.61,23.73
2015,Czech Republic,CZE,Europe,EUR,Male,MLE,17.48,15.36,19.71
2015,Cote d'Ivoire,CIV,Africa,AFR,Both sexes,BTSX,17.71,10.73,27.28
2015,Australia,AUS,Western Pacific,WPR,Male,MLE,17.74,15.73,19.85
2015,Slovakia,SVK,Europe,EUR,Male,MLE,17.77,12.43,36.2
2015,Ukraine,UKR,Europe,EUR,Both sexes,BTSX,17.87,15.22,20.77
2015,Austria,AUT,Europe,EUR,Male,MLE,17.91,15.71,20.34
2015,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,17.94,8.02,28.78
2015,Kyrgyz Republic,KGZ,Europe,EUR,Male,MLE,18.1,15.12,21.41
2015,France,FRA,Europe,EUR,Male,MLE,18.14,15.66,26.8
2015,Sweden,SWE,Europe,EUR,Male,MLE,18.26,16.26,20.39
2015,Serbia,SRB,Europe,EUR,Male,MLE,18.42,14.26,23.44
2015,Congo Republic,COG,Africa,AFR,Male,MLE,18.67,11.4,28.97
2015,Eritrea,ERI,Africa,AFR,Both sexes,BTSX,18.69,10.15,30.76
2015,Nepal,NPL,South-East Asia,SEAR,Male,MLE,18.69,9.59,28.85
2015,Finland,FIN,Europe,EUR,Male,MLE,18.91,16.31,21.76
2015,Zimbabwe,ZWE,Africa,AFR,Female,FMLE,19.19,10.97,30.88
2015,Croatia,HRV,Europe,EUR,Male,MLE,19.42,16.54,22.64
2015,Guinea,GIN,Africa,AFR,Male,MLE,19.44,10.33,32.22
2015,Burundi,BDI,Africa,AFR,Male,MLE,19.54,11.74,31.51
2015,Belarus,BLR,Europe,EUR,Both sexes,BTSX,19.55,15.7,24.2
2015,Senegal,SEN,Africa,AFR,Male,MLE,19.65,12.34,29.86
2015,Mongolia,MNG,Western Pacific,WPR,Both sexes,BTSX,19.68,12.16,29.75
2015,United States,USA,Americas,AMR,Male,MLE,19.86,19.06,25.87
2015,Lesotho,LSO,Africa,AFR,Male,MLE,191.5,69.37,339.0
2015,Algeria,DZA,Africa,AFR,Female,FMLE,2.01,1.06,3.29
2015,El Salvador,SLV,Americas,AMR,Female,FMLE,2.05,1.48,2.74
2015,Jamaica,JAM,Americas,AMR,Both sexes,BTSX,2.17,1.58,2.89
2015,Sao Tome and Principe,STP,Africa,AFR,Both sexes,BTSX,2.18,1.18,3.5
2015,Nicaragua,NIC,Americas,AMR,Female,FMLE,2.18,1.62,2.85
2015,Costa Rica,CRI,Americas,AMR,Female,FMLE,2.18,1.65,2.79
2015,Ghana,GHA,Africa,AFR,Female,FMLE,2.21,1.33,3.48
2015,Italy,ITA,Europe,EUR,Female,FMLE,2.23,2.03,9.74
2015,Turkey,TUR,Europe,EUR,Both sexes,BTSX,2.26,1.7,3.12
2015,Mexico,MEX,Americas,AMR,Female,FMLE,2.26,2.1,2.42
2015,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Female,FMLE,2.28,1.4,3.54
2015,Timor-Leste,TLS,South-East Asia,SEAR,Female,FMLE,2.37,0.92,3.96
2015,Bahrain,BHR,Eastern Mediterranean,EMR,Female,FMLE,2.37,1.63,3.31
2015,Venezuela,VEN,Americas,AMR,Both sexes,BTSX,2.37,1.74,3.14
2015,Dominican Republic,DOM,Americas,AMR,Female,FMLE,2.4,1.52,3.63
2015,Kuwait,KWT,Eastern Mediterranean,EMR,Both sexes,BTSX,2.4,1.84,3.06
2015,Egypt,EGY,Eastern Mediterranean,EMR,Female,FMLE,2.41,1.27,3.96
2015,Malaysia,MYS,Western Pacific,WPR,Female,FMLE,2.41,1.68,3.36
2015,Romania,ROU,Europe,EUR,Female,FMLE,2.46,2.03,2.94
2015,Thailand,THA,South-East Asia,SEAR,Female,FMLE,2.48,1.75,3.3
2015,Solomon Islands,SLB,Western Pacific,WPR,Female,FMLE,2.52,1.46,4.06
2015,Brunei Darussalam,BRN,Western Pacific,WPR,Male,MLE,2.55,1.71,3.5
2015,Armenia,ARM,Europe,EUR,Female,FMLE,2.56,1.94,3.27
2015,Indonesia,IDN,South-East Asia,SEAR,Both sexes,BTSX,2.57,1.85,3.44
2015,Brazil,BRA,Americas,AMR,Female,FMLE,2.57,2.37,2.78
2015,Slovakia,SVK,Europe,EUR,Female,FMLE,2.6,1.95,3.39
2015,Georgia,GEO,Europe,EUR,Female,FMLE,2.63,1.88,3.57
2015,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Female,FMLE,2.71,1.57,4.38
2015,Philippines,PHL,Western Pacific,WPR,Both sexes,BTSX,2.71,2.07,9.17
2015,Algeria,DZA,Africa,AFR,Both sexes,BTSX,2.72,1.47,4.69
2015,Peru,PER,Americas,AMR,Both sexes,BTSX,2.77,1.71,3.97
2015,Bulgaria,BGR,Europe,EUR,Female,FMLE,2.77,2.17,3.51
2015,Malta,MLT,Europe,EUR,Female,FMLE,2.78,2.04,3.72
2015,Jordan,JOR,Eastern Mediterranean,EMR,Male,MLE,2.79,1.92,3.88
2015,Albania,ALB,Europe,EUR,Female,FMLE,2.81,1.82,4.09
2015,Guatemala,GTM,Americas,AMR,Female,FMLE,2.86,2.18,3.65
2015,Lebanon,LBN,Eastern Mediterranean,EMR,Both sexes,BTSX,2.87,1.58,5.01
2015,Iraq,IRQ,Eastern Mediterranean,EMR,Female,FMLE,2.9,1.78,4.44
2015,Spain,ESP,Europe,EUR,Female,FMLE,2.94,2.47,3.44
2015,Maldives,MDV,South-East Asia,SEAR,Both sexes,BTSX,2.95,1.91,4.31
2015,Panama,PAN,Americas,AMR,Both sexes,BTSX,2.95,2.32,3.69
2015,Nepal,NPL,South-East Asia,SEAR,Female,FMLE,2.97,1.67,4.79
2015,DR Congo,COD,Africa,AFR,Male,MLE,20.41,12.59,31.62
2015,Equatorial Guinea,GNQ,Africa,AFR,Male,MLE,20.6,11.29,37.02
2015,Belgium,BEL,Europe,EUR,Male,MLE,20.7,18.22,23.33
2015,Uganda,UGA,Africa,AFR,Male,MLE,20.71,13.08,32.67
2015,Guinea-Bissau,GNB,Africa,AFR,Male,MLE,20.91,11.64,33.62
2015,Iceland,ISL,Europe,EUR,Male,MLE,21.03,17.01,25.51
2015,Vanuatu,VUT,Western Pacific,WPR,Both sexes,BTSX,21.18,11.14,33.91
2015,South Korea,KOR,Western Pacific,WPR,Both sexes,BTSX,21.2,12.15,25.06
2015,Chad,TCD,Africa,AFR,Male,MLE,21.32,12.64,33.48
2015,Japan,JPN,Western Pacific,WPR,Male,MLE,21.39,20.68,27.26
2015,Samoa,WSM,Western Pacific,WPR,Male,MLE,21.47,12.11,33.97
2015,Benin,BEN,Africa,AFR,Male,MLE,21.52,13.13,33.8
2015,Ghana,GHA,Africa,AFR,Male,MLE,22.65,14.4,33.26
2015,Angola,AGO,Africa,AFR,Male,MLE,22.69,14.35,34.01
2015,Somalia,SOM,Eastern Mediterranean,EMR,Male,MLE,23.19,10.53,42.11
2015,Malawi,MWI,Africa,AFR,Male,MLE,23.39,15.26,34.34
2015,Kazakhstan,KAZ,Europe,EUR,Both sexes,BTSX,23.42,19.76,27.47
2015,Poland,POL,Europe,EUR,Male,MLE,23.48,22.27,24.89
2015,Sri Lanka,LKA,South-East Asia,SEAR,Male,MLE,23.95,16.85,40.3
2015,Mozambique,MOZ,Africa,AFR,Both sexes,BTSX,23.97,14.39,36.68
2015,Hungary,HUN,Europe,EUR,Male,MLE,24.01,21.03,27.19
2015,Moldova,MDA,Europe,EUR,Male,MLE,24.02,20.56,27.84
2015,Estonia,EST,Europe,EUR,Male,MLE,24.1,19.39,29.31
2015,Slovenia,SVN,Europe,EUR,Male,MLE,24.16,20.33,28.43
2015,Botswana,BWA,Africa,AFR,Both sexes,BTSX,24.55,13.22,41.35
2015,Montenegro,MNE,Europe,EUR,Male,MLE,25.09,17.89,34.47
2015,South Africa,ZAF,Africa,AFR,Both sexes,BTSX,25.55,16.8,36.36
2015,Suriname,SUR,Americas,AMR,Both sexes,BTSX,25.91,18.69,34.67
2015,Burkina Faso,BFA,Africa,AFR,Male,MLE,26.26,16.29,39.94
2015,Central African Republic,CAF,Africa,AFR,Both sexes,BTSX,26.31,14.31,43.26
2015,Gabon,GAB,Africa,AFR,Male,MLE,26.55,15.71,42.26
2015,Togo,TGO,Africa,AFR,Male,MLE,26.66,16.08,40.72
2015,Cameroon,CMR,Africa,AFR,Male,MLE,27.01,16.23,41.59
2015,Uruguay,URY,Americas,AMR,Male,MLE,27.71,23.63,32.13
2015,Russia,RUS,Europe,EUR,Both sexes,BTSX,27.87,26.79,29.48
2015,Namibia,NAM,Africa,AFR,Male,MLE,27.9,16.66,45.09
2015,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Both sexes,BTSX,28.37,12.17,45.14
2015,Cabo Verde,CPV,Africa,AFR,Male,MLE,28.66,18.08,40.98
2015,Cote d'Ivoire,CIV,Africa,AFR,Male,MLE,28.83,17.63,44.0
2015,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,28.93,25.04,33.19
2015,Eritrea,ERI,Africa,AFR,Male,MLE,29.48,15.83,48.22
2015,Zambia,ZMB,Africa,AFR,Male,MLE,29.98,19.18,44.55
2015,Tunisia,TUN,Eastern Mediterranean,EMR,Both sexes,BTSX,3.03,1.61,5.2
2015,Iran,IRN,Eastern Mediterranean,EMR,Female,FMLE,3.11,2.79,3.44
2015,Libya,LBY,Eastern Mediterranean,EMR,Female,FMLE,3.14,1.72,5.07
2015,Bhutan,BTN,South-East Asia,SEAR,Female,FMLE,3.14,1.79,5.07
2015,Syria,SYR,Eastern Mediterranean,EMR,Male,MLE,3.16,1.91,4.73
2015,Cambodia,KHM,Western Pacific,WPR,Female,FMLE,3.21,1.9,5.06
2015,Paraguay,PRY,Americas,AMR,Female,FMLE,3.22,2.29,4.37
2015,Argentina,ARG,Americas,AMR,Female,FMLE,3.23,2.68,3.85
2015,Sao Tome and Principe,STP,Africa,AFR,Male,MLE,3.26,1.71,5.27
2015,Poland,POL,Europe,EUR,Female,FMLE,3.28,3.02,3.54
2015,Sudan,SDN,Eastern Mediterranean,EMR,Female,FMLE,3.3,1.59,5.99
2015,St. Vincent and the Grenadines,VCT,Americas,AMR,Both sexes,BTSX,3.31,2.41,4.43
2015,South Sudan,SSD,Africa,AFR,Female,FMLE,3.34,1.83,5.66
2015,Myanmar,MMR,South-East Asia,SEAR,Both sexes,BTSX,3.34,2.03,5.03
2015,Turkey,TUR,Europe,EUR,Male,MLE,3.37,2.54,4.78
2015,Tajikistan,TJK,Europe,EUR,Female,FMLE,3.4,2.21,4.97
2015,Jamaica,JAM,Americas,AMR,Male,MLE,3.4,2.49,4.5
2015,Bahamas,BHS,Americas,AMR,Both sexes,BTSX,3.42,2.45,4.65
2015,Tonga,TON,Western Pacific,WPR,Female,FMLE,3.43,2.0,5.47
2015,Algeria,DZA,Africa,AFR,Male,MLE,3.44,1.88,6.08
2015,Turkmenistan,TKM,Europe,EUR,Female,FMLE,3.44,2.62,4.41
2015,Kuwait,KWT,Eastern Mediterranean,EMR,Male,MLE,3.5,2.7,4.43
2015,Macedonia,MKD,Europe,EUR,Female,FMLE,3.55,2.56,4.77
2015,Bosnia and Herzegovina,BIH,Europe,EUR,Female,FMLE,3.56,2.6,4.74
2015,Bangladesh,BGD,South-East Asia,SEAR,Both sexes,BTSX,3.64,2.35,5.48
2015,Papua New Guinea,PNG,Western Pacific,WPR,Both sexes,BTSX,3.65,2.09,6.42
2015,United Kingdom,GBR,Europe,EUR,Female,FMLE,3.68,3.49,3.89
2015,Laos,LAO,Western Pacific,WPR,Female,FMLE,3.69,2.07,5.92
2015,Ireland,IRL,Europe,EUR,Female,FMLE,3.7,2.91,4.57
2015,Egypt,EGY,Eastern Mediterranean,EMR,Both sexes,BTSX,3.72,1.78,6.92
2015,Greece,GRC,Europe,EUR,Both sexes,BTSX,3.78,3.12,4.53
2015,Estonia,EST,Europe,EUR,Female,FMLE,3.83,2.9,4.98
2015,Mauritius,MUS,Africa,AFR,Female,FMLE,3.83,2.93,4.87
2015,Uganda,UGA,Africa,AFR,Female,FMLE,3.85,2.33,6.03
2015,Mauritania,MRT,Africa,AFR,Female,FMLE,3.86,2.15,6.23
2015,Chile,CHL,Americas,AMR,Female,FMLE,3.87,3.19,4.6
2015,Tanzania,TZA,Africa,AFR,Female,FMLE,3.89,2.39,6.07
2015,Czech Republic,CZE,Europe,EUR,Female,FMLE,3.89,3.19,4.68
2015,Indonesia,IDN,South-East Asia,SEAR,Male,MLE,3.93,2.76,5.36
2015,Nigeria,NGA,Africa,AFR,Female,FMLE,3.98,1.85,6.38
2015,Azerbaijan,AZE,Europe,EUR,Both sexes,BTSX,3.99,2.37,6.07
2015,Latvia,LVA,Europe,EUR,Male,MLE,30.52,25.35,36.23
2015,Zimbabwe,ZWE,Africa,AFR,Both sexes,BTSX,30.74,16.61,48.25
2015,South Korea,KOR,Western Pacific,WPR,Male,MLE,31.0,13.55,37.43
2015,Kiribati,KIR,Western Pacific,WPR,Both sexes,BTSX,31.59,19.8,46.99
2015,Ukraine,UKR,Europe,EUR,Male,MLE,32.96,28.16,38.17
2015,Solomon Islands,SLB,Western Pacific,WPR,Male,MLE,33.33,14.58,53.49
2015,Vanuatu,VUT,Western Pacific,WPR,Male,MLE,33.5,17.53,53.2
2015,Mongolia,MNG,Western Pacific,WPR,Male,MLE,33.52,20.72,51.1
2015,Belarus,BLR,Europe,EUR,Male,MLE,35.97,29.05,44.33
2015,Guyana,GUY,Americas,AMR,Both sexes,BTSX,39.3,28.43,60.78
2015,Lebanon,LBN,Eastern Mediterranean,EMR,Male,MLE,4.03,2.19,7.23
2015,Colombia,COL,Americas,AMR,Both sexes,BTSX,4.04,3.32,7.28
2015,Cuba,CUB,Americas,AMR,Female,FMLE,4.05,3.32,4.88
2015,Venezuela,VEN,Americas,AMR,Male,MLE,4.08,3.02,5.38
2015,Peru,PER,Americas,AMR,Male,MLE,4.16,2.51,5.9
2015,Cyprus,CYP,Europe,EUR,Both sexes,BTSX,4.17,2.65,5.56
2015,Kyrgyz Republic,KGZ,Europe,EUR,Female,FMLE,4.19,3.33,5.18
2015,Ecuador,ECU,Americas,AMR,Female,FMLE,4.22,3.31,5.29
2015,Albania,ALB,Europe,EUR,Both sexes,BTSX,4.23,2.33,6.37
2015,Malawi,MWI,Africa,AFR,Female,FMLE,4.23,2.57,6.55
2015,Vietnam,VNM,Western Pacific,WPR,Female,FMLE,4.24,2.62,6.46
2015,Philippines,PHL,Western Pacific,WPR,Male,MLE,4.27,3.16,9.32
2015,Trinidad and Tobago,TTO,Americas,AMR,Female,FMLE,4.28,2.77,6.29
2015,Tunisia,TUN,Eastern Mediterranean,EMR,Male,MLE,4.29,2.36,7.31
2015,Timor-Leste,TLS,South-East Asia,SEAR,Both sexes,BTSX,4.38,1.57,7.56
2015,Maldives,MDV,South-East Asia,SEAR,Male,MLE,4.44,2.89,6.46
2015,Israel,ISR,Europe,EUR,Both sexes,BTSX,4.45,3.67,5.34
2015,Nicaragua,NIC,Americas,AMR,Both sexes,BTSX,4.47,3.23,5.9
2015,Honduras,HND,Americas,AMR,Both sexes,BTSX,4.57,2.29,9.28
2015,Bolivia,BOL,Americas,AMR,Female,FMLE,4.63,2.42,8.02
2015,Moldova,MDA,Europe,EUR,Female,FMLE,4.68,3.68,5.87
2015,Oman,OMN,Eastern Mediterranean,EMR,Both sexes,BTSX,4.7,2.89,7.64
2015,Armenia,ARM,Europe,EUR,Both sexes,BTSX,4.7,3.72,5.85
2015,Germany,DEU,Europe,EUR,Female,FMLE,4.73,4.06,5.48
2015,Portugal,PRT,Europe,EUR,Female,FMLE,4.76,3.86,5.77
2015,Italy,ITA,Europe,EUR,Both sexes,BTSX,4.83,4.5,8.73
2015,Gabon,GAB,Africa,AFR,Female,FMLE,4.84,2.73,7.85
2015,Qatar,QAT,Eastern Mediterranean,EMR,Both sexes,BTSX,4.85,3.14,7.37
2015,Ukraine,UKR,Europe,EUR,Female,FMLE,4.86,4.08,5.72
2015,Panama,PAN,Americas,AMR,Male,MLE,4.87,3.86,6.04
2015,Sudan,SDN,Eastern Mediterranean,EMR,Both sexes,BTSX,4.89,2.41,8.56
2015,Pakistan,PAK,Eastern Mediterranean,EMR,Female,FMLE,4.91,3.22,7.27
2015,Denmark,DNK,Europe,EUR,Female,FMLE,4.93,3.92,6.1
2015,Singapore,SGP,Western Pacific,WPR,Female,FMLE,4.98,4.1,5.92
2015,Kazakhstan,KAZ,Europe,EUR,Male,MLE,40.77,34.51,47.74
2015,Suriname,SUR,Americas,AMR,Male,MLE,41.09,30.0,54.48
2015,South Africa,ZAF,Africa,AFR,Male,MLE,41.61,29.04,56.83
2015,Botswana,BWA,Africa,AFR,Male,MLE,42.34,23.27,70.15
2015,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,43.55,18.29,68.37
2015,Mozambique,MOZ,Africa,AFR,Male,MLE,44.44,27.13,66.73
2015,Central African Republic,CAF,Africa,AFR,Male,MLE,45.47,25.05,73.96
2015,Lesotho,LSO,Africa,AFR,Female,FMLE,45.9,17.87,106.7
2015,Zimbabwe,ZWE,Africa,AFR,Male,MLE,47.37,24.49,73.38
2015,Eswatini,SWZ,Africa,AFR,Both sexes,BTSX,49.19,23.78,84.63
2015,Russia,RUS,Europe,EUR,Male,MLE,49.47,47.61,52.41
2015,Yemen,YEM,Eastern Mediterranean,EMR,Female,FMLE,5.0,2.55,8.64
2015,Angola,AGO,Africa,AFR,Female,FMLE,5.06,3.01,7.95
2015,Egypt,EGY,Eastern Mediterranean,EMR,Male,MLE,5.07,2.3,9.94
2015,DR Congo,COD,Africa,AFR,Female,FMLE,5.09,3.01,8.07
2015,Iceland,ISL,Europe,EUR,Female,FMLE,5.15,3.91,6.63
2015,Bhutan,BTN,South-East Asia,SEAR,Both sexes,BTSX,5.16,2.84,8.65
2015,Tajikistan,TJK,Europe,EUR,Both sexes,BTSX,5.19,3.28,7.46
2015,Malaysia,MYS,Western Pacific,WPR,Both sexes,BTSX,5.22,3.51,7.61
2015,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Both sexes,BTSX,5.25,3.01,8.27
2015,China,CHN,Western Pacific,WPR,Female,FMLE,5.25,4.46,6.09
2015,Kenya,KEN,Africa,AFR,Female,FMLE,5.27,3.86,6.83
2015,Tonga,TON,Western Pacific,WPR,Both sexes,BTSX,5.3,3.22,8.26
2015,Papua New Guinea,PNG,Western Pacific,WPR,Male,MLE,5.32,3.05,9.58
2015,Mauritania,MRT,Africa,AFR,Both sexes,BTSX,5.33,2.77,9.47
2015,Morocco,MAR,Eastern Mediterranean,EMR,Female,FMLE,5.34,2.68,10.09
2015,France,FRA,Europe,EUR,Female,FMLE,5.34,4.45,12.1
2015,Austria,AUT,Europe,EUR,Female,FMLE,5.37,4.51,6.35
2015,Finland,FIN,Europe,EUR,Female,FMLE,5.38,4.46,6.36
2015,Iraq,IRQ,Eastern Mediterranean,EMR,Both sexes,BTSX,5.4,3.28,8.37
2015,Bangladesh,BGD,South-East Asia,SEAR,Male,MLE,5.43,3.54,8.18
2015,Uzbekistan,UZB,Europe,EUR,Female,FMLE,5.44,4.53,6.43
2015,Rwanda,RWA,Africa,AFR,Female,FMLE,5.45,3.17,8.78
2015,Latvia,LVA,Europe,EUR,Female,FMLE,5.47,4.19,7.02
2015,Libya,LBY,Eastern Mediterranean,EMR,Both sexes,BTSX,5.48,3.09,8.98
2015,Ethiopia,ETH,Africa,AFR,Female,FMLE,5.48,4.01,7.32
2015,Madagascar,MDG,Africa,AFR,Female,FMLE,5.55,3.23,8.91
2015,Serbia,SRB,Europe,EUR,Female,FMLE,5.59,4.5,6.83
2015,Cabo Verde,CPV,Africa,AFR,Female,FMLE,5.6,3.57,8.35
2015,Brazil,BRA,Americas,AMR,Both sexes,BTSX,5.6,5.21,8.84
2015,Mexico,MEX,Americas,AMR,Both sexes,BTSX,5.6,5.3,5.9
2015,Spain,ESP,Europe,EUR,Both sexes,BTSX,5.64,4.85,6.49
2015,Albania,ALB,Europe,EUR,Male,MLE,5.7,2.87,8.72
2015,St. Vincent and the Grenadines,VCT,Americas,AMR,Male,MLE,5.71,4.21,7.58
2015,Senegal,SEN,Africa,AFR,Female,FMLE,5.73,3.43,8.99
2015,Myanmar,MMR,South-East Asia,SEAR,Male,MLE,5.73,3.51,8.48
2015,Cambodia,KHM,Western Pacific,WPR,Both sexes,BTSX,5.75,3.48,8.77
2015,Croatia,HRV,Europe,EUR,Female,FMLE,5.76,4.63,7.07
2015,Afghanistan,AFG,Eastern Mediterranean,EMR,Female,FMLE,5.78,3.33,9.43
2015,Cote d'Ivoire,CIV,Africa,AFR,Female,FMLE,5.81,3.34,9.33
2015,Qatar,QAT,Eastern Mediterranean,EMR,Male,MLE,5.83,3.78,8.92
2015,Paraguay,PRY,Americas,AMR,Both sexes,BTSX,5.85,3.55,7.77
2015,Slovenia,SVN,Europe,EUR,Female,FMLE,5.86,4.56,7.4
2015,Belarus,BLR,Europe,EUR,Female,FMLE,5.86,4.56,7.42
2015,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Both sexes,BTSX,5.95,3.68,8.99
2015,Iran,IRN,Eastern Mediterranean,EMR,Both sexes,BTSX,5.96,4.68,7.29
2015,Bahamas,BHS,Americas,AMR,Male,MLE,5.97,4.3,8.06
2015,Australia,AUS,Western Pacific,WPR,Female,FMLE,5.97,5.09,6.89
2015,Canada,CAN,Americas,AMR,Female,FMLE,5.98,5.05,6.95
